PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"19191553","Toward optimization of the second aryl substructure common to transthyretin amyloidogenesis inhibitors using biochemical and structural studies","Johnson SM, Connelly S, Wilson IA, Kelly JW.","J Med Chem. 2009 Feb 26;52(4):1115-25. doi: 10.1021/jm801347s.","Johnson SM","J Med Chem","2009","2009/02/05","PMC2698027","NIHMS93026","10.1021/jm801347s"
"19183551","Inhibition of alpha-synuclein fibril assembly by small molecules: analysis using epitope-specific antibodies","Masuda M, Hasegawa M, Nonaka T, Oikawa T, Yonetani M, Yamaguchi Y, Kato K, Hisanaga S, Goedert M.","FEBS Lett. 2009 Feb 18;583(4):787-91. doi: 10.1016/j.febslet.2009.01.037. Epub 2009 Feb 4.","Masuda M","FEBS Lett","2009","2009/02/03","","","10.1016/j.febslet.2009.01.037"
"19041694","Reduction of beta-amyloid-induced neurotoxicity on hippocampal cell cultures by moderate acidosis is mediated by transforming growth factor beta","Uribe-San Martín R, Herrera-Molina R, Olavarría L, Ramírez G, von Bernhardi R.","Neuroscience. 2009 Feb 18;158(4):1338-47. doi: 10.1016/j.neuroscience.2008.11.002. Epub 2008 Nov 8.","Uribe-San Martín R","Neuroscience","2009","2008/12/02","","","10.1016/j.neuroscience.2008.11.002"
"19165839","Inhibiting islet amyloid polypeptide fibril formation by the red wine compound resveratrol","Mishra R, Sellin D, Radovan D, Gohlke A, Winter R.","Chembiochem. 2009 Feb 13;10(3):445-9. doi: 10.1002/cbic.200800762.","Mishra R","Chembiochem","2009","2009/01/24","","","10.1002/cbic.200800762"
"20157512","Cyclooxygenase-1 null mice show reduced neuroinflammation in response to beta-amyloid","Choi SH, Bosetti F.","Aging (Albany NY). 2009 Feb 11;1(2):234-44. doi: 10.18632/aging.100021.","Choi SH","Aging (Albany NY)","2009","2010/02/17","PMC2806008","","10.18632/aging.100021"
"19188609","Protection of synapses against Alzheimer's-linked toxins: insulin signaling prevents the pathogenic binding of Abeta oligomers","De Felice FG, Vieira MN, Bomfim TR, Decker H, Velasco PT, Lambert MP, Viola KL, Zhao WQ, Ferreira ST, Klein WL.","Proc Natl Acad Sci U S A. 2009 Feb 10;106(6):1971-6. doi: 10.1073/pnas.0809158106. Epub 2009 Feb 2.","De Felice FG","Proc Natl Acad Sci U S A","2009","2009/02/04","PMC2634809","","10.1073/pnas.0809158106"
"19074428","Alzheimer disease Abeta production in the absence of S-palmitoylation-dependent targeting of BACE1 to lipid rafts","Vetrivel KS, Meckler X, Chen Y, Nguyen PD, Seidah NG, Vassar R, Wong PC, Fukata M, Kounnas MZ, Thinakaran G.","J Biol Chem. 2009 Feb 6;284(6):3793-803. doi: 10.1074/jbc.M808920200. Epub 2008 Dec 12.","Vetrivel KS","J Biol Chem","2009","2008/12/17","PMC2635050","","10.1074/jbc.M808920200"
"19252376","[A review for recent advances in AA amyloid research and therapeutic approach to AA amyloidosis complicating rheumatoid arthritis]","Tamura H, Hasegawa K.","Nihon Rinsho Meneki Gakkai Kaishi. 2009 Feb;32(1):35-42. doi: 10.2177/jsci.32.35.","Tamura H","Nihon Rinsho Meneki Gakkai Kaishi","2009","2009/03/03","","","10.2177/jsci.32.35"
"19144569","Complement activation and inhibition: a delicate balance","Sjöberg AP, Trouw LA, Blom AM.","Trends Immunol. 2009 Feb;30(2):83-90. doi: 10.1016/j.it.2008.11.003. Epub 2009 Jan 12.","Sjöberg AP","Trends Immunol","2009","2009/01/16","","","10.1016/j.it.2008.11.003"
"19141069","Inhibition of Alzheimer's amyloid toxicity with a tricyclic pyrone molecule in vitro and in vivo","Hong HS, Rana S, Barrigan L, Shi A, Zhang Y, Zhou F, Jin LW, Hua DH.","J Neurochem. 2009 Feb;108(4):1097-1108. doi: 10.1111/j.1471-4159.2008.05866.x.","Hong HS","J Neurochem","2009","2009/01/15","PMC2748761","NIHMS105450","10.1111/j.1471-4159.2008.05866.x"
"19121939","The synthesis and structure-activity relationship of substituted N-phenyl anthranilic acid analogs as amyloid aggregation inhibitors","Simons LJ, Caprathe BW, Callahan M, Graham JM, Kimura T, Lai Y, LeVine H 3rd, Lipinski W, Sakkab AT, Tasaki Y, Walker LC, Yasunaga T, Ye Y, Zhuang N, Augelli-Szafran CE.","Bioorg Med Chem Lett. 2009 Feb 1;19(3):654-7. doi: 10.1016/j.bmcl.2008.12.049. Epub 2008 Dec 24.","Simons LJ","Bioorg Med Chem Lett","2009","2009/01/06","","","10.1016/j.bmcl.2008.12.049"
"18813209","Amyloid-beta causes memory impairment by disturbing the JAK2/STAT3 axis in hippocampal neurons","Chiba T, Yamada M, Sasabe J, Terashita K, Shimoda M, Matsuoka M, Aiso S.","Mol Psychiatry. 2009 Feb;14(2):206-22. doi: 10.1038/mp.2008.105. Epub 2008 Sep 23.","Chiba T","Mol Psychiatry","2009","2008/09/25","","","10.1038/mp.2008.105"
"18798280","Inhibition by KMI-574 leads to dislocalization of BACE1 from lipid rafts","Ebina M, Futai E, Tanabe C, Sasagawa N, Kiso Y, Ishiura S.","J Neurosci Res. 2009 Feb;87(2):360-8. doi: 10.1002/jnr.21858.","Ebina M","J Neurosci Res","2009","2008/09/18","","","10.1002/jnr.21858"
"18631412","The effect of exogenous cholesterol and lipid-modulating agents on enterocytic amyloid-beta abundance","Pallebage-Gamarallage MM, Galloway S, Johnsen R, Jian L, Dhaliwal S, Mamo JC.","Br J Nutr. 2009 Feb;101(3):340-7. doi: 10.1017/S0007114508012269. Epub 2008 Jul 17.","Pallebage-Gamarallage MM","Br J Nutr","2009","2008/07/18","","","10.1017/S0007114508012269"
"17673336","Deregulation of NMDA-receptor function and down-stream signaling in APP[V717I] transgenic mice","Dewachter I, Filipkowski RK, Priller C, Ris L, Neyton J, Croes S, Terwel D, Gysemans M, Devijver H, Borghgraef P, Godaux E, Kaczmarek L, Herms J, Van Leuven F.","Neurobiol Aging. 2009 Feb;30(2):241-56. doi: 10.1016/j.neurobiolaging.2007.06.011. Epub 2007 Jul 27.","Dewachter I","Neurobiol Aging","2009","2007/08/04","","","10.1016/j.neurobiolaging.2007.06.011"
"17640772","Protection against beta-amyloid induced abnormal synaptic function and cell death by Ginkgolide J","Vitolo O, Gong B, Cao Z, Ishii H, Jaracz S, Nakanishi K, Arancio O, Dzyuba SV, Lefort R, Shelanski M.","Neurobiol Aging. 2009 Feb;30(2):257-65. doi: 10.1016/j.neurobiolaging.2007.05.025. Epub 2007 Jul 20.","Vitolo O","Neurobiol Aging","2009","2007/07/21","PMC2646106","NIHMS85710","10.1016/j.neurobiolaging.2007.05.025"
"19087881","Acetyl-Ile-Gly-Leu protects neurons from Abeta(1-42) induced toxicity in vitro and in V337M human tau-expressing mice","Xiong ZM, Kitagawa K, Nishiuchi Y, Kimura T, Nakamura T, Inagaki C.","Life Sci. 2009 Jan 30;84(5-6):132-8. doi: 10.1016/j.lfs.2008.11.011. Epub 2008 Nov 24.","Xiong ZM","Life Sci","2009","2008/12/18","","","10.1016/j.lfs.2008.11.011"
"19176801","A novel nicotinic acetylcholine receptor subtype in basal forebrain cholinergic neurons with high sensitivity to amyloid peptides","Liu Q, Huang Y, Xue F, Simard A, DeChon J, Li G, Zhang J, Lucero L, Wang M, Sierks M, Hu G, Chang Y, Lukas RJ, Wu J.","J Neurosci. 2009 Jan 28;29(4):918-29. doi: 10.1523/JNEUROSCI.3952-08.2009.","Liu Q","J Neurosci","2009","2009/01/30","PMC2857410","NIHMS93323","10.1523/JNEUROSCI.3952-08.2009"
"18992719","(-)-Epigallocatechin-3-gallate prevents lipopolysaccharide-induced elevation of beta-amyloid generation and memory deficiency","Lee YK, Yuk DY, Lee JW, Lee SY, Ha TY, Oh KW, Yun YP, Hong JT.","Brain Res. 2009 Jan 23;1250:164-74. doi: 10.1016/j.brainres.2008.10.012. Epub 2008 Nov 1.","Lee YK","Brain Res","2009","2008/11/11","","","10.1016/j.brainres.2008.10.012"
"18940185","In vivo profiling of DPP4 inhibitors reveals alterations in collagen metabolism and accumulation of an amyloid peptide in rat plasma","Jost MM, Lamerz J, Tammen H, Menzel C, De Meester I, Lambeir AM, Augustyns K, Scharpé S, Zucht HD, Rose H, Jürgens M, Schulz-Knappe P, Budde P.","Biochem Pharmacol. 2009 Jan 15;77(2):228-37. doi: 10.1016/j.bcp.2008.09.032. Epub 2008 Oct 1.","Jost MM","Biochem Pharmacol","2009","2008/10/23","","","10.1016/j.bcp.2008.09.032"
"18926803","Pregnenolone protects the PC-12 cell line against amyloid beta peptide toxicity but its sulfate ester does not","Akan P, Kizildag S, Ormen M, Genc S, Oktem MA, Fadiloglu M.","Chem Biol Interact. 2009 Jan 15;177(1):65-70. doi: 10.1016/j.cbi.2008.09.016. Epub 2008 Sep 24.","Akan P","Chem Biol Interact","2009","2008/10/18","","","10.1016/j.cbi.2008.09.016"
"19010783","Destruction of amyloid fibrils of a beta2-microglobulin fragment by laser beam irradiation","Ozawa D, Yagi H, Ban T, Kameda A, Kawakami T, Naiki H, Goto Y.","J Biol Chem. 2009 Jan 9;284(2):1009-17. doi: 10.1074/jbc.M805118200. Epub 2008 Nov 14.","Ozawa D","J Biol Chem","2009","2008/11/18","","","10.1074/jbc.M805118200"
"19955704","Effects of gamma-secretase inhibition on the amyloid beta isoform pattern in a mouse model of Alzheimer's disease","Portelius E, Zhang B, Gustavsson MK, Brinkmalm G, Westman-Brinkmalm A, Zetterberg H, Lee VM, Trojanowski JQ, Blennow K.","Neurodegener Dis. 2009;6(5-6):258-62. doi: 10.1159/000264639. Epub 2009 Dec 3.","Portelius E","Neurodegener Dis","2009","2009/12/04","PMC2837891","","10.1159/000264639"
"19738368","Destruxin E decreases Beta-amyloid generation by reducing colocalization of beta-amyloid-cleaving enzyme 1 and beta-amyloid protein precursor","Itoh N, Okochi M, Tagami S, Nishitomi K, Nakayama T, Yanagida K, Fukumori A, Jiang J, Mori K, Hosono M, Kikuchi J, Nakano Y, Takinami Y, Dohi K, Nishigaki A, Takemoto H, Minagawa K, Katoh T, Willem M, Haass C, Morihara T, Tanaka T, Kudo T, Hasegawa H, Nishimura M, Sakaguchi G, Kato A, Takeda M.","Neurodegener Dis. 2009;6(5-6):230-9. doi: 10.1159/000236902. Epub 2009 Sep 9.","Itoh N","Neurodegener Dis","2009","2009/09/10","","","10.1159/000236902"
"19601835","ADAM19/adamalysin 19 structure, function, and role as a putative target in tumors and inflammatory diseases","Qi B, Newcomer RG, Sang QX.","Curr Pharm Des. 2009;15(20):2336-48. doi: 10.2174/138161209788682352.","Qi B","Curr Pharm Des","2009","2009/07/16","","","10.2174/138161209788682352"
"19590992","Marked shrinkage of amyloid lymphadenopathy after an intensive chemotherapy in a patient with IgM-associated AL amyloidosis","Tazawa K, Katoh N, Shimojima Y, Matsuda M, Ikeda S.","Amyloid. 2009;16(3):183-5. doi: 10.1080/13506120903090924.","Tazawa K","Amyloid","2009","2009/07/11","","","10.1080/13506120903090924"
"19433896","PAN-811 inhibits oxidative stress-induced cell death of human Alzheimer's disease-derived and age-matched olfactory neuroepithelial cells via suppression of intracellular reactive oxygen species","Nelson VM, Dancik CM, Pan W, Jiang ZG, Lebowitz MS, Ghanbari HA.","J Alzheimers Dis. 2009;17(3):611-9. doi: 10.3233/JAD-2009-1078.","Nelson VM","J Alzheimers Dis","2009","2009/05/13","","","10.3233/JAD-2009-1078"
"19387116","RAGE and Alzheimer's disease: a progression factor for amyloid-beta-induced cellular perturbation?","Yan SD, Bierhaus A, Nawroth PP, Stern DM.","J Alzheimers Dis. 2009;16(4):833-43. doi: 10.3233/JAD-2009-1030.","Yan SD","J Alzheimers Dis","2009","2009/04/24","PMC3726270","NIHMS482057","10.3233/JAD-2009-1030"
"19363257","Pathological synergism between amyloid-beta and apolipoprotein E4--the most prevalent yet understudied genetic risk factor for Alzheimer's disease","Belinson H, Michaelson DM.","J Alzheimers Dis. 2009;17(3):469-81. doi: 10.3233/JAD-2009-1065.","Belinson H","J Alzheimers Dis","2009","2009/04/14","","","10.3233/JAD-2009-1065"
"19327233","Apolipoprotein A-I and cholesterol in synovial fluid of patients with rheumatoid arthritis, psoriatic arthritis and osteoarthritis","Oliviero F, Sfriso P, Baldo G, Dayer JM, Giunco S, Scanu A, Bernardi D, Ramonda R, Plebani M, Punzi L.","Clin Exp Rheumatol. 2009 Jan-Feb;27(1):79-83.","Oliviero F","Clin Exp Rheumatol","2009","2009/03/31","","",""
"19276551","Increase in p53 protein levels by presenilin 1 gene mutations and its inhibition by secretase inhibitors","Ma L, Ohyagi Y, Miyoshi K, Sakae N, Motomura K, Taniwaki T, Furuya H, Takeda K, Tabira T, Kira J.","J Alzheimers Dis. 2009;16(3):565-75. doi: 10.3233/JAD-2009-0990.","Ma L","J Alzheimers Dis","2009","2009/03/12","","","10.3233/JAD-2009-0990"
"19276550","Enhancement of activation of caspases by presenilin 1 gene mutations and its inhibition by secretase inhibitors","Miyoshi K, Ohyagi Y, Sakae N, Motomura K, Ma L, Taniwaki T, Furuya H, Tabira T, Kira J.","J Alzheimers Dis. 2009;16(3):551-64. doi: 10.3233/JAD-2009-0989.","Miyoshi K","J Alzheimers Dis","2009","2009/03/12","","","10.3233/JAD-2009-0989"
"19240795","Improved learning and memory in aged mice deficient in amyloid beta-degrading neutral endopeptidase","Walther T, Albrecht D, Becker M, Schubert M, Kouznetsova E, Wiesner B, Maul B, Schliebs R, Grecksch G, Furkert J, Sterner-Kock A, Schultheiss HP, Becker A, Siems WE.","PLoS One. 2009;4(2):e4590. doi: 10.1371/journal.pone.0004590. Epub 2009 Feb 25.","Walther T","PLoS One","2009","2009/02/26","PMC2643003","","10.1371/journal.pone.0004590"
"19221410","Abeta-dependent Inhibition of LTP in different intracortical circuits of the visual cortex: the role of RAGE","Origlia N, Capsoni S, Cattaneo A, Fang F, Arancio O, Yan SD, Domenici L.","J Alzheimers Dis. 2009;17(1):59-68. doi: 10.3233/JAD-2009-1045.","Origlia N","J Alzheimers Dis","2009","2009/02/18","PMC3726279","NIHMS482052","10.3233/JAD-2009-1045"
"19200034","Large scale refolding and purification of the catalytic domain of human BACE-2 produced in E. coli","Emmons TL, Mildner AM, Lull JM, Leone JW, Fischer HD, Heinrikson RL, Tomasselli AG.","Protein Pept Lett. 2009;16(2):121-31. doi: 10.2174/092986609787316180.","Emmons TL","Protein Pept Lett","2009","2009/02/10","","","10.2174/092986609787316180"
"19183883","Protection against amyloid beta cytotoxicity by sulforaphane: role of the proteasome","Park HM, Kim JA, Kwak MK.","Arch Pharm Res. 2009 Jan;32(1):109-15. doi: 10.1007/s12272-009-1124-2. Epub 2009 Jan 29.","Park HM","Arch Pharm Res","2009","2009/02/03","","","10.1007/s12272-009-1124-2"
"19158421","Identification of antihypertensive drugs which inhibit amyloid-beta protein oligomerization","Zhao W, Wang J, Ho L, Ono K, Teplow DB, Pasinetti GM.","J Alzheimers Dis. 2009;16(1):49-57. doi: 10.3233/JAD-2009-0925.","Zhao W","J Alzheimers Dis","2009","2009/01/23","","","10.3233/JAD-2009-0925"
"19149713","Contemporary anticholinesterase pharmaceuticals of natural origin and their synthetic analogues for the treatment of Alzheimer's disease","Orhan G, Orhan I, Subutay-Oztekin N, Ak F, Sener B.","Recent Pat CNS Drug Discov. 2009 Jan;4(1):43-51. doi: 10.2174/157488909787002582.","Orhan G","Recent Pat CNS Drug Discov","2009","2009/01/20","","","10.2174/157488909787002582"
"19145255","Abeta42-induced neurodegeneration via an age-dependent autophagic-lysosomal injury in Drosophila","Ling D, Song HJ, Garza D, Neufeld TP, Salvaterra PM.","PLoS One. 2009;4(1):e4201. doi: 10.1371/journal.pone.0004201. Epub 2009 Jan 15.","Ling D","PLoS One","2009","2009/01/16","PMC2626277","","10.1371/journal.pone.0004201"
"19110209","Novel anti-Alzheimer's dimer Bis(7)-cognitin: cellular and molecular mechanisms of neuroprotection through multiple targets","Li W, Mak M, Jiang H, Wang Q, Pang Y, Chen K, Han Y.","Neurotherapeutics. 2009 Jan;6(1):187-201. doi: 10.1016/j.nurt.2008.10.040.","Li W","Neurotherapeutics","2009","2008/12/27","PMC5084266","","10.1016/j.nurt.2008.10.040"
"19110207","Multifunctional neuroprotective derivatives of rasagiline as anti-Alzheimer's disease drugs","Weinreb O, Mandel S, Bar-Am O, Yogev-Falach M, Avramovich-Tirosh Y, Amit T, Youdim MB.","Neurotherapeutics. 2009 Jan;6(1):163-74. doi: 10.1016/j.nurt.2008.10.030.","Weinreb O","Neurotherapeutics","2009","2008/12/27","PMC5084264","","10.1016/j.nurt.2008.10.030"
"19094065","A novel reciprocal and biphasic relationship between membrane cholesterol and beta-secretase activity in SH-SY5Y cells and in human platelets","Liu WW, Todd S, Coulson DT, Irvine GB, Passmore AP, McGuinness B, McConville M, Craig D, Johnston JA.","J Neurochem. 2009 Jan;108(2):341-9. doi: 10.1111/j.1471-4159.2008.05753.x.","Liu WW","J Neurochem","2009","2008/12/20","","","10.1111/j.1471-4159.2008.05753.x"
"19088715","Amyloid formation by globular proteins under native conditions","Chiti F, Dobson CM.","Nat Chem Biol. 2009 Jan;5(1):15-22. doi: 10.1038/nchembio.131.","Chiti F","Nat Chem Biol","2009","2008/12/18","","","10.1038/nchembio.131"
"19079646","Caspases as therapeutic targets in Alzheimer's disease: is it time to ""cut"" to the chase?","Rohn TT, Head E.","Int J Clin Exp Pathol. 2009;2(2):108-18. Epub 2008 Jun 10.","Rohn TT","Int J Clin Exp Pathol","2009","2008/12/17","PMC2583629","",""
"19028522","Inhibition of alpha-mannosidase attenuates endoplasmic reticulum stress-induced neuronal cell death","Miyake K, Nagai K.","Neurotoxicology. 2009 Jan;30(1):144-50. doi: 10.1016/j.neuro.2008.10.010. Epub 2008 Nov 6.","Miyake K","Neurotoxicology","2009","2008/11/26","","","10.1016/j.neuro.2008.10.010"
"19012747","Behavioral stress accelerates plaque pathogenesis in the brain of Tg2576 mice via generation of metabolic oxidative stress","Lee KW, Kim JB, Seo JS, Kim TK, Im JY, Baek IS, Kim KS, Lee JK, Han PL.","J Neurochem. 2009 Jan;108(1):165-75. doi: 10.1111/j.1471-4159.2008.05769.x. Epub 2008 Nov 21.","Lee KW","J Neurochem","2009","2008/11/18","","","10.1111/j.1471-4159.2008.05769.x"
"19002554","Inhibition of heme synthesis alters Amyloid Precursor Protein processing","Gatta LB, Vitali M, Verardi R, Arosio P, Finazzi D.","J Neural Transm (Vienna). 2009 Jan;116(1):79-88. doi: 10.1007/s00702-008-0147-z. Epub 2008 Nov 11.","Gatta LB","J Neural Transm (Vienna)","2009","2008/11/13","","","10.1007/s00702-008-0147-z"
"18854490","First demonstration of cerebrospinal fluid and plasma A beta lowering with oral administration of a beta-site amyloid precursor protein-cleaving enzyme 1 inhibitor in nonhuman primates","Sankaranarayanan S, Holahan MA, Colussi D, Crouthamel MC, Devanarayan V, Ellis J, Espeseth A, Gates AT, Graham SL, Gregro AR, Hazuda D, Hochman JH, Holloway K, Jin L, Kahana J, Lai MT, Lineberger J, McGaughey G, Moore KP, Nantermet P, Pietrak B, Price EA, Rajapakse H, Stauffer S, Steinbeiser MA, Seabrook G, Selnick HG, Shi XP, Stanton MG, Swestock J, Tugusheva K, Tyler KX, Vacca JP, Wong J, Wu G, Xu M, Cook JJ, Simon AJ.","J Pharmacol Exp Ther. 2009 Jan;328(1):131-40. doi: 10.1124/jpet.108.143628. Epub 2008 Oct 14.","Sankaranarayanan S","J Pharmacol Exp Ther","2009","2008/10/16","","","10.1124/jpet.108.143628"
"18844255","Garlic extract exhibits antiamyloidogenic activity on amyloid-beta fibrillogenesis: relevance to Alzheimer's disease","Gupta VB, Indi SS, Rao KS.","Phytother Res. 2009 Jan;23(1):111-5. doi: 10.1002/ptr.2574.","Gupta VB","Phytother Res","2009","2008/10/11","","","10.1002/ptr.2574"
"18618086","Novel N-terminal cleavage of APP precludes Abeta generation in ACAT-defective AC29 cells","Huttunen HJ, Puglielli L, Ellis BC, MacKenzie Ingano LA, Kovacs DM.","J Mol Neurosci. 2009 Jan;37(1):6-15. doi: 10.1007/s12031-008-9088-0. Epub 2008 Jul 10.","Huttunen HJ","J Mol Neurosci","2009","2008/07/12","PMC2721794","NIHMS125198","10.1007/s12031-008-9088-0"
"18851977","Hsp104 targets multiple intermediates on the amyloid pathway and suppresses the seeding capacity of Abeta fibrils and protofibrils","Arimon M, Grimminger V, Sanz F, Lashuel HA.","J Mol Biol. 2008 Dec 31;384(5):1157-73. doi: 10.1016/j.jmb.2008.09.063. Epub 2008 Oct 2.","Arimon M","J Mol Biol","2008","2008/10/15","","","10.1016/j.jmb.2008.09.063"
"18974093","Exceptional amyloid beta peptide hydrolyzing activity of nonphysiological immunoglobulin variable domain scaffolds","Taguchi H, Planque S, Sapparapu G, Boivin S, Hara M, Nishiyama Y, Paul S.","J Biol Chem. 2008 Dec 26;283(52):36724-33. doi: 10.1074/jbc.M806766200. Epub 2008 Oct 30.","Taguchi H","J Biol Chem","2008","2008/11/01","PMC2606003","","10.1074/jbc.M806766200"
"19067586","Novel role of CXCR2 in regulation of gamma-secretase activity","Bakshi P, Margenthaler E, Laporte V, Crawford F, Mullan M.","ACS Chem Biol. 2008 Dec 19;3(12):777-89. doi: 10.1021/cb800167a.","Bakshi P","ACS Chem Biol","2008","2008/12/11","","","10.1021/cb800167a"
"19011614","Structural recognition and functional activation of FcgammaR by innate pentraxins","Lu J, Marnell LL, Marjon KD, Mold C, Du Clos TW, Sun PD.","Nature. 2008 Dec 18;456(7224):989-92. doi: 10.1038/nature07468. Epub 2008 Nov 16.","Lu J","Nature","2008","2008/11/18","PMC2688732","NIHMS71409","10.1038/nature07468"
"18948095","A novel diol-derivative of chalcone produced by bioconversion, 3-(2,3-dihydroxyphenyl)-1-phenylpropan-1-one, activates PKA/MEK/ERK signaling and antagonizes Abeta-inhibition of the cascade in cultured rat CNS neurons","Al Rahim M, Nakajima A, Misawa N, Shindo K, Adachi K, Shizuri Y, Ohizumi Y, Yamakuni T.","Eur J Pharmacol. 2008 Dec 14;600(1-3):10-7. doi: 10.1016/j.ejphar.2008.09.046. Epub 2008 Oct 9.","Al Rahim M","Eur J Pharmacol","2008","2008/10/25","","","10.1016/j.ejphar.2008.09.046"
"18852267","Fluorescence detection of a lipid-induced tetrameric intermediate in amyloid fibril formation by apolipoprotein C-II","Ryan TM, Howlett GJ, Bailey MF.","J Biol Chem. 2008 Dec 12;283(50):35118-28. doi: 10.1074/jbc.M804004200. Epub 2008 Oct 13.","Ryan TM","J Biol Chem","2008","2008/10/15","PMC3259869","","10.1074/jbc.M804004200"
"19074028","Cerebrovascular dysfunction in amyloid precursor protein transgenic mice: contribution of soluble and insoluble amyloid-beta peptide, partial restoration via gamma-secretase inhibition","Han BH, Zhou ML, Abousaleh F, Brendza RP, Dietrich HH, Koenigsknecht-Talboo J, Cirrito JR, Milner E, Holtzman DM, Zipfel GJ.","J Neurosci. 2008 Dec 10;28(50):13542-50. doi: 10.1523/JNEUROSCI.4686-08.2008.","Han BH","J Neurosci","2008","2008/12/17","PMC2626633","NIHMS82526","10.1523/JNEUROSCI.4686-08.2008"
"19090996","NADPH oxidase as a therapeutic target in Alzheimer's disease","Block ML.","BMC Neurosci. 2008 Dec 3;9 Suppl 2(Suppl 2):S8. doi: 10.1186/1471-2202-9-S2-S8.","Block ML","BMC Neurosci","2008","2008/12/19","PMC2604892","","10.1186/1471-2202-9-S2-S8"
"18986166","Molecular bases for the recognition of short peptide substrates and cysteine-directed modifications of human insulin-degrading enzyme","Malito E, Ralat LA, Manolopoulou M, Tsay JL, Wadlington NL, Tang WJ.","Biochemistry. 2008 Dec 2;47(48):12822-34. doi: 10.1021/bi801192h.","Malito E","Biochemistry","2008","2008/11/07","PMC2652632","NIHMS91160","10.1021/bi801192h"
"19082801","Effect of Tiantai No.1 on beta-amyloid-induced neurotoxicity and NF-kappa B and cAMP responsive element-binding protein","WU ZZ, Huang AC, de Vellis J, LI YH.","Chin J Integr Med. 2008 Dec;14(4):286-92. doi: 10.1007/s11655-008-0286-y. Epub 2008 Dec 12.","WU ZZ","Chin J Integr Med","2008","2008/12/17","","","10.1007/s11655-008-0286-y"
"19076455","Regulation of forkhead transcription factor FoxO3a contributes to calorie restriction-induced prevention of Alzheimer's disease-type amyloid neuropathology and spatial memory deterioration","Qin W, Zhao W, Ho L, Wang J, Walsh K, Gandy S, Pasinetti GM.","Ann N Y Acad Sci. 2008 Dec;1147:335-47. doi: 10.1196/annals.1427.024.","Qin W","Ann N Y Acad Sci","2008","2008/12/17","PMC2605640","NIHMS59472","10.1196/annals.1427.024"
"19075582","Intracellular amyloid beta-protein as a therapeutic target for treating Alzheimer's disease","Ohyagi Y.","Curr Alzheimer Res. 2008 Dec;5(6):555-61. doi: 10.2174/156720508786898514.","Ohyagi Y","Curr Alzheimer Res","2008","2008/12/17","","","10.2174/156720508786898514"
"19021772","Formation of highly toxic soluble amyloid beta oligomers by the molecular chaperone prefoldin","Sakono M, Zako T, Ueda H, Yohda M, Maeda M.","FEBS J. 2008 Dec;275(23):5982-93. doi: 10.1111/j.1742-4658.2008.06727.x.","Sakono M","FEBS J","2008","2008/11/22","","","10.1111/j.1742-4658.2008.06727.x"
"18812491","Inhibition of native and recombinant nicotinic acetylcholine receptors by the myristoylated alanine-rich C kinase substrate peptide","Gay EA, Klein RC, Melton MA, Blackshear PJ, Yakel JL.","J Pharmacol Exp Ther. 2008 Dec;327(3):884-90. doi: 10.1124/jpet.108.144758. Epub 2008 Sep 23.","Gay EA","J Pharmacol Exp Ther","2008","2008/09/25","PMC2709273","NIHMS104573","10.1124/jpet.108.144758"
"18805488","Caspase inhibition attenuates accumulation of beta-amyloid by reducing beta-secretase production and activity in rat brains after stroke","Xiong M, Zhang T, Zhang LM, Lu SD, Huang YL, Sun FY.","Neurobiol Dis. 2008 Dec;32(3):433-41. doi: 10.1016/j.nbd.2008.08.007. Epub 2008 Sep 4.","Xiong M","Neurobiol Dis","2008","2008/09/23","","","10.1016/j.nbd.2008.08.007"
"18804502","alpha-Synuclein enhances secretion and toxicity of amyloid beta peptides in PC12 cells","Kazmierczak A, Strosznajder JB, Adamczyk A.","Neurochem Int. 2008 Dec;53(6-8):263-9. doi: 10.1016/j.neuint.2008.08.004. Epub 2008 Aug 29.","Kazmierczak A","Neurochem Int","2008","2008/09/23","","","10.1016/j.neuint.2008.08.004"
"18782350","Selective induction of calcineurin activity and signaling by oligomeric amyloid beta","Reese LC, Zhang W, Dineley KT, Kayed R, Taglialatela G.","Aging Cell. 2008 Dec;7(6):824-35. doi: 10.1111/j.1474-9726.2008.00434.x. Epub 2008 Sep 8.","Reese LC","Aging Cell","2008","2008/09/11","PMC2954114","NIHMS74487","10.1111/j.1474-9726.2008.00434.x"
"17555845","Regulation of the NMDA receptor-mediated synaptic response by acetylcholinesterase inhibitors and its impairment in an animal model of Alzheimer's disease","Chen G, Chen P, Tan H, Ma D, Dou F, Feng J, Yan Z.","Neurobiol Aging. 2008 Dec;29(12):1795-804. doi: 10.1016/j.neurobiolaging.2007.04.023. Epub 2007 Jun 6.","Chen G","Neurobiol Aging","2008","2007/06/09","PMC2613405","NIHMS76299","10.1016/j.neurobiolaging.2007.04.023"
"18981818","Interaction of microglia and amyloid-beta through beta2-integrin is regulated by RhoA","Jeon YJ, Won HY, Moon MY, Choi WH, Chang CH, Lee JY, Kim J, Kim SC, Kim YS, Park JB.","Neuroreport. 2008 Nov 19;19(17):1661-5. doi: 10.1097/WNR.0b013e3283140f10.","Jeon YJ","Neuroreport","2008","2008/11/05","","","10.1097/WNR.0b013e3283140f10"
