PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20970983","An auto-biotinylated bifunctional protein nanowire for ultra-sensitive molecular biosensing","Men D, Zhang ZP, Guo YC, Zhu DH, Bi LJ, Deng JY, Cui ZQ, Wei HP, Zhang XE.","Biosens Bioelectron. 2010 Dec 15;26(4):1137-41. doi: 10.1016/j.bios.2010.07.103. Epub 2010 Aug 1.","Men D","Biosens Bioelectron","2010","2010/10/26","","","10.1016/j.bios.2010.07.103"
"21144050","Conformation dependent monoclonal antibodies distinguish different replicating strains or conformers of prefibrillar Aβ oligomers","Kayed R, Canto I, Breydo L, Rasool S, Lukacsovich T, Wu J, Albay R 3rd, Pensalfini A, Yeung S, Head E, Marsh JL, Glabe C.","Mol Neurodegener. 2010 Dec 13;5:57. doi: 10.1186/1750-1326-5-57.","Kayed R","Mol Neurodegener","2010","2010/12/15","PMC3019145","","10.1186/1750-1326-5-57"
"21152012","Rapid end-point quantitation of prion seeding activity with sensitivity comparable to bioassays","Wilham JM, Orrú CD, Bessen RA, Atarashi R, Sano K, Race B, Meade-White KD, Taubner LM, Timmes A, Caughey B.","PLoS Pathog. 2010 Dec 2;6(12):e1001217. doi: 10.1371/journal.ppat.1001217.","Wilham JM","PLoS Pathog","2010","2010/12/15","PMC2996325","","10.1371/journal.ppat.1001217"
"20833262","Pyroglutamate-Aβ: role in the natural history of Alzheimer's disease","Gunn AP, Masters CL, Cherny RA.","Int J Biochem Cell Biol. 2010 Dec;42(12):1915-8. doi: 10.1016/j.biocel.2010.08.015. Epub 2010 Sep 15.","Gunn AP","Int J Biochem Cell Biol","2010","2010/09/14","","","10.1016/j.biocel.2010.08.015"
"21047142","Preparation and characterization of neurotoxic tau oligomers","Lasagna-Reeves CA, Castillo-Carranza DL, Guerrero-Muoz MJ, Jackson GR, Kayed R.","Biochemistry. 2010 Nov 30;49(47):10039-41. doi: 10.1021/bi1016233. Epub 2010 Nov 8.","Lasagna-Reeves CA","Biochemistry","2010","2010/11/05","","","10.1021/bi1016233"
"20887731","The role of protein sequence and amino acid composition in amyloid formation: scrambling and backward reading of IAPP amyloid fibrils","Sabaté R, Espargaró A, de Groot NS, Valle-Delgado JJ, Fernàndez-Busquets X, Ventura S.","J Mol Biol. 2010 Nov 26;404(2):337-52. doi: 10.1016/j.jmb.2010.09.052. Epub 2010 Sep 29.","Sabaté R","J Mol Biol","2010","2010/10/05","","","10.1016/j.jmb.2010.09.052"
"20939999","Glycosaminoglycans enhance the fibrillation propensity of the β2-microglobulin cleavage variant--ΔK58-β2m","Corlin DB, Johnsen CK, Nissen MH, Heegaard NH.","Biochem Biophys Res Commun. 2010 Nov 12;402(2):247-51. doi: 10.1016/j.bbrc.2010.10.008. Epub 2010 Oct 19.","Corlin DB","Biochem Biophys Res Commun","2010","2010/10/14","","","10.1016/j.bbrc.2010.10.008"
"21129330","The nature of amyloid-like glucagon fibrils","Pedersen JS.","J Diabetes Sci Technol. 2010 Nov 1;4(6):1357-67. doi: 10.1177/193229681000400609.","Pedersen JS","J Diabetes Sci Technol","2010","2010/12/07","PMC3005045","","10.1177/193229681000400609"
"20870462","Prion-like aggregates: infectious agents in human disease","Westermark GT, Westermark P.","Trends Mol Med. 2010 Nov;16(11):501-7. doi: 10.1016/j.molmed.2010.08.004. Epub 2010 Oct 1.","Westermark GT","Trends Mol Med","2010","2010/09/28","","","10.1016/j.molmed.2010.08.004"
"20707388","The flavanol (-)-epigallocatechin 3-gallate inhibits amyloid formation by islet amyloid polypeptide, disaggregates amyloid fibrils, and protects cultured cells against IAPP-induced toxicity","Meng F, Abedini A, Plesner A, Verchere CB, Raleigh DP.","Biochemistry. 2010 Sep 21;49(37):8127-33. doi: 10.1021/bi100939a.","Meng F","Biochemistry","2010","2010/08/17","PMC3199968","NIHMS297217","10.1021/bi100939a"
"20600104","Structural similarity between the prion domain of HET-s and a homologue can explain amyloid cross-seeding in spite of limited sequence identity","Wasmer C, Zimmer A, Sabaté R, Soragni A, Saupe SJ, Ritter C, Meier BH.","J Mol Biol. 2010 Sep 17;402(2):311-25. doi: 10.1016/j.jmb.2010.06.053. Epub 2010 Jul 1.","Wasmer C","J Mol Biol","2010","2010/07/06","","","10.1016/j.jmb.2010.06.053"
"20595042","Pre-steady-state kinetic analysis of the elongation of amyloid fibrils of beta(2)-microglobulin with tryptophan mutagenesis","Chatani E, Ohnishi R, Konuma T, Sakurai K, Naiki H, Goto Y.","J Mol Biol. 2010 Jul 30;400(5):1057-66. doi: 10.1016/j.jmb.2010.05.071. Epub 2010 Jun 8.","Chatani E","J Mol Biol","2010","2010/07/03","","","10.1016/j.jmb.2010.05.071"
"20630475","Residue-specific, real-time characterization of lag-phase species and fibril growth during amyloid formation: a combined fluorescence and IR study of p-cyanophenylalanine analogs of islet amyloid polypeptide","Marek P, Mukherjee S, Zanni MT, Raleigh DP.","J Mol Biol. 2010 Jul 23;400(4):878-88. doi: 10.1016/j.jmb.2010.05.041. Epub 2010 Jun 1.","Marek P","J Mol Biol","2010","2010/07/16","PMC3061969","NIHMS277353","10.1016/j.jmb.2010.05.041"
"20509699","Bifurcated hydrogen bonds stabilize fibrils of poly(L-glutamic) acid","Fulara A, Dzwolak W.","J Phys Chem B. 2010 Jun 24;114(24):8278-83. doi: 10.1021/jp102440n.","Fulara A","J Phys Chem B","2010","2010/06/01","","","10.1021/jp102440n"
"20382156","A single destabilizing mutation (F9S) promotes concerted unfolding of an entire globular domain in gammaS-crystallin","Lee S, Mahler B, Toward J, Jones B, Wyatt K, Dong L, Wistow G, Wu Z.","J Mol Biol. 2010 Jun 4;399(2):320-30. doi: 10.1016/j.jmb.2010.04.003. Epub 2010 Apr 9.","Lee S","J Mol Biol","2010","2010/04/13","PMC2904975","NIHMS218415","10.1016/j.jmb.2010.04.003"
"20462363","Mouse model to study human A beta2M amyloidosis: generation of a transgenic mouse with excessive expression of human beta2-microglobulin","Zhang P, Fu X, Sawashita J, Yao J, Zhang B, Qian J, Tomozawa H, Mori M, Ando Y, Naiki H, Higuchi K.","Amyloid. 2010 Jun;17(2):50-62. doi: 10.3109/13506129.2010.483116.","Zhang P","Amyloid","2010","2010/05/14","","","10.3109/13506129.2010.483116"
"19744481","Oligomers of beta-amyloid are sequestered into and seed new plaques in the brains of an AD mouse model","Gaspar RC, Villarreal SA, Bowles N, Hepler RW, Joyce JG, Shughrue PJ.","Exp Neurol. 2010 Jun;223(2):394-400. doi: 10.1016/j.expneurol.2009.09.001. Epub 2009 Sep 8.","Gaspar RC","Exp Neurol","2010","2009/09/12","","","10.1016/j.expneurol.2009.09.001"
"20498711","Superoxide dismutase 1 and tgSOD1 mouse spinal cord seed fibrils, suggesting a propagative cell death mechanism in amyotrophic lateral sclerosis","Chia R, Tattum MH, Jones S, Collinge J, Fisher EM, Jackson GS.","PLoS One. 2010 May 13;5(5):e10627. doi: 10.1371/journal.pone.0010627.","Chia R","PLoS One","2010","2010/05/26","PMC2869360","","10.1371/journal.pone.0010627"
"20121465","Morphologically distinct types of amyloid plaques point the way to a better understanding of Alzheimer's disease pathogenesis","D'Andrea MR, Nagele RG.","Biotech Histochem. 2010 Apr;85(2):133-47. doi: 10.3109/10520290903389445.","D'Andrea MR","Biotech Histochem","2010","2010/02/04","","","10.3109/10520290903389445"
"20357103","Molecular cross talk between misfolded proteins in animal models of Alzheimer's and prion diseases","Morales R, Estrada LD, Diaz-Espinoza R, Morales-Scheihing D, Jara MC, Castilla J, Soto C.","J Neurosci. 2010 Mar 31;30(13):4528-35. doi: 10.1523/JNEUROSCI.5924-09.2010.","Morales R","J Neurosci","2010","2010/04/02","PMC2859074","NIHMS192794","10.1523/JNEUROSCI.5924-09.2010"
"20305711","Cytotoxic effects of G(M1) ganglioside and amyloid β-peptide on mouse embryonic neural stem cells","Yanagisawa M, Ariga T, Yu RK.","ASN Neuro. 2010 Mar 15;2(1):e00029. doi: 10.1042/AN20090063.","Yanagisawa M","ASN Neuro","2010","2010/03/23","PMC2838405","","10.1042/AN20090063"
"20224794","Pathogenic polyglutamine tracts are potent inducers of spontaneous Sup35 and Rnq1 amyloidogenesis","Goehler H, Dröge A, Lurz R, Schnoegl S, Chernoff YO, Wanker EE.","PLoS One. 2010 Mar 10;5(3):e9642. doi: 10.1371/journal.pone.0009642.","Goehler H","PLoS One","2010","2010/03/13","PMC2835767","","10.1371/journal.pone.0009642"
"19913026","Lability landscape and protease resistance of human insulin amyloid: a new insight into its molecular properties","Malisauskas M, Weise C, Yanamandra K, Wolf-Watz M, Morozova-Roche L.","J Mol Biol. 2010 Feb 12;396(1):60-74. doi: 10.1016/j.jmb.2009.11.012. Epub 2009 Nov 11.","Malisauskas M","J Mol Biol","2010","2009/11/17","","","10.1016/j.jmb.2009.11.012"
"19966296","Gatekeeper residues in the major curlin subunit modulate bacterial amyloid fiber biogenesis","Wang X, Zhou Y, Ren JJ, Hammer ND, Chapman MR.","Proc Natl Acad Sci U S A. 2010 Jan 5;107(1):163-8. doi: 10.1073/pnas.0908714107. Epub 2009 Dec 4.","Wang X","Proc Natl Acad Sci U S A","2010","2009/12/08","PMC2806774","","10.1073/pnas.0908714107"
"19902966","Mechanism of fibril formation by a 39-residue peptide (PAPf39) from human prostatic acidic phosphatase","Ye Z, French KC, Popova LA, Lednev IK, Lopez MM, Makhatadze GI.","Biochemistry. 2009 Dec 8;48(48):11582-91. doi: 10.1021/bi901709j.","Ye Z","Biochemistry","2009","2009/11/12","","","10.1021/bi901709j"
"19910533","Amyloid seeds formed by cellular uptake, concentration, and aggregation of the amyloid-beta peptide","Hu X, Crick SL, Bu G, Frieden C, Pappu RV, Lee JM.","Proc Natl Acad Sci U S A. 2009 Dec 1;106(48):20324-9. doi: 10.1073/pnas.0911281106. Epub 2009 Nov 12.","Hu X","Proc Natl Acad Sci U S A","2009","2009/11/14","PMC2787156","","10.1073/pnas.0911281106"
"19720066","Structural insights into alternate aggregated prion protein forms","Polano M, Bek A, Benetti F, Lazzarino M, Legname G.","J Mol Biol. 2009 Nov 13;393(5):1033-42. doi: 10.1016/j.jmb.2009.08.056. Epub 2009 Aug 28.","Polano M","J Mol Biol","2009","2009/09/02","","","10.1016/j.jmb.2009.08.056"
"19710507","Aggregation and amyloid fibril formation induced by chemical dimerization of recombinant prion protein in physiological-like conditions","Roostaee A, Côté S, Roucou X.","J Biol Chem. 2009 Nov 6;284(45):30907-16. doi: 10.1074/jbc.M109.057950. Epub 2009 Aug 26.","Roostaee A","J Biol Chem","2009","2009/08/28","PMC2781490","","10.1074/jbc.M109.057950"
"19812343","Disruption of functional connectivity in clinically normal older adults harboring amyloid burden","Hedden T, Van Dijk KR, Becker JA, Mehta A, Sperling RA, Johnson KA, Buckner RL.","J Neurosci. 2009 Oct 7;29(40):12686-94. doi: 10.1523/JNEUROSCI.3189-09.2009.","Hedden T","J Neurosci","2009","2009/10/09","PMC2808119","NIHMS157901","10.1523/JNEUROSCI.3189-09.2009"
"19923901","Amyloid fibrils of human prion protein are spun and woven from morphologically disordered aggregates","Almstedt K, Nyström S, Nilsson KP, Hammarström P.","Prion. 2009 Oct-Dec;3(4):224-35. doi: 10.4161/pri.3.4.10112. Epub 2009 Oct 16.","Almstedt K","Prion","2009","2009/11/20","PMC2807696","","10.4161/pri.3.4.10112"
"19408310","Time-dependent insulin oligomer reaction pathway prior to fibril formation: cooling and seeding","Sorci M, Grassucci RA, Hahn I, Frank J, Belfort G.","Proteins. 2009 Oct;77(1):62-73. doi: 10.1002/prot.22417.","Sorci M","Proteins","2009","2009/05/02","PMC2737737","NIHMS130867","10.1002/prot.22417"
"19530740","A fluorescent mutant of the NM domain of the yeast prion Sup35 provides insight into fibril formation and stability","Palhano FL, Rocha CB, Bernardino A, Weissmuller G, Masuda CA, Montero-Lomelí M, Gomes AM, Chien P, Fernandes PM, Foguel D.","Biochemistry. 2009 Jul 28;48(29):6811-23. doi: 10.1021/bi9000276.","Palhano FL","Biochemistry","2009","2009/06/18","","","10.1021/bi9000276"
"19593388","CCL2 accelerates microglia-mediated Abeta oligomer formation and progression of neurocognitive dysfunction","Kiyota T, Yamamoto M, Xiong H, Lambert MP, Klein WL, Gendelman HE, Ransohoff RM, Ikezu T.","PLoS One. 2009 Jul 10;4(7):e6197. doi: 10.1371/journal.pone.0006197.","Kiyota T","PLoS One","2009","2009/07/14","PMC2703798","","10.1371/journal.pone.0006197"
"19582162","Fibrils from designed non-amyloid-related synthetic peptides induce AA-amyloidosis during inflammation in an animal model","Westermark P, Lundmark K, Westermark GT.","PLoS One. 2009 Jun 30;4(6):e6041. doi: 10.1371/journal.pone.0006041.","Westermark P","PLoS One","2009","2009/07/08","PMC2702095","","10.1371/journal.pone.0006041"
"19385641","Noncooperative dimethyl sulfoxide-induced dissection of insulin fibrils: toward soluble building blocks of amyloid","Loksztejn A, Dzwolak W.","Biochemistry. 2009 Jun 9;48(22):4846-51. doi: 10.1021/bi900394b.","Loksztejn A","Biochemistry","2009","2009/04/24","","","10.1021/bi900394b"
"19402649","Seeding-induced self-assembling protein nanowires dramatically increase the sensitivity of immunoassays","Men D, Guo YC, Zhang ZP, Wei HP, Zhou YF, Cui ZQ, Liang XS, Li K, Leng Y, You XY, Zhang XE.","Nano Lett. 2009 Jun;9(6):2246-50. doi: 10.1021/nl9003464.","Men D","Nano Lett","2009","2009/05/01","","","10.1021/nl9003464"
"19369565","Suppression of amyloid deposition leads to long-term reductions in Alzheimer's pathologies in Tg2576 mice","Karlnoski RA, Rosenthal A, Kobayashi D, Pons J, Alamed J, Mercer M, Li Q, Gordon MN, Gottschall PE, Morgan D.","J Neurosci. 2009 Apr 15;29(15):4964-71. doi: 10.1523/JNEUROSCI.4560-08.2009.","Karlnoski RA","J Neurosci","2009","2009/04/17","PMC2688812","NIHMS109795","10.1523/JNEUROSCI.4560-08.2009"
"19232323","A beta2-microglobulin cleavage variant fibrillates at near-physiological pH","Corlin DB, Johnsen CK, Nissen MH, Heegaard NH.","Biochem Biophys Res Commun. 2009 Apr 3;381(2):187-91. doi: 10.1016/j.bbrc.2009.02.041. Epub 2009 Feb 14.","Corlin DB","Biochem Biophys Res Commun","2009","2009/02/24","","","10.1016/j.bbrc.2009.02.041"
"19219034","The yeast global transcriptional co-repressor protein Cyc8 can propagate as a prion","Patel BK, Gavin-Smyth J, Liebman SW.","Nat Cell Biol. 2009 Mar;11(3):344-9. doi: 10.1038/ncb1843. Epub 2009 Feb 15.","Patel BK","Nat Cell Biol","2009","2009/02/17","PMC2667906","NIHMS100615","10.1038/ncb1843"
"18711722","Identification of amyloidogenic peptide sequences using a coarse-grained physicochemical model","Clarke OJ, Parker MJ.","J Comput Chem. 2009 Mar;30(4):621-30. doi: 10.1002/jcc.21085.","Clarke OJ","J Comput Chem","2009","2008/08/20","","","10.1002/jcc.21085"
"19133274","Competition between folding, native-state dimerisation and amyloid aggregation in beta-lactoglobulin","Hamada D, Tanaka T, Tartaglia GG, Pawar A, Vendruscolo M, Kawamura M, Tamura A, Tanaka N, Dobson CM.","J Mol Biol. 2009 Feb 27;386(3):878-90. doi: 10.1016/j.jmb.2008.12.038. Epub 2008 Dec 24.","Hamada D","J Mol Biol","2009","2009/01/10","","","10.1016/j.jmb.2008.12.038"
"19010781","Conformational diversity of wild-type Tau fibrils specified by templated conformation change","Frost B, Ollesch J, Wille H, Diamond MI.","J Biol Chem. 2009 Feb 6;284(6):3546-51. doi: 10.1074/jbc.M805627200. Epub 2008 Nov 14.","Frost B","J Biol Chem","2009","2008/11/18","PMC2635036","","10.1074/jbc.M805627200"
"19173542","Simulations of nucleation and elongation of amyloid fibrils","Zhang J, Muthukumar M.","J Chem Phys. 2009 Jan 21;130(3):035102. doi: 10.1063/1.3050295.","Zhang J","J Chem Phys","2009","2009/01/29","PMC2671213","","10.1063/1.3050295"
"19275740","Life cycle of yeast prions: propagation mediated by amyloid fibrils","Inoue Y.","Protein Pept Lett. 2009;16(3):271-6. doi: 10.2174/092986609787601796.","Inoue Y","Protein Pept Lett","2009","2009/03/12","","","10.2174/092986609787601796"
"18851977","Hsp104 targets multiple intermediates on the amyloid pathway and suppresses the seeding capacity of Abeta fibrils and protofibrils","Arimon M, Grimminger V, Sanz F, Lashuel HA.","J Mol Biol. 2008 Dec 31;384(5):1157-73. doi: 10.1016/j.jmb.2008.09.063. Epub 2008 Oct 2.","Arimon M","J Mol Biol","2008","2008/10/15","","","10.1016/j.jmb.2008.09.063"
"19053276","Critical region for amyloid fibril formation of mouse prion protein: unusual amyloidogenic properties of the helix 2 peptide","Yamaguchi K, Matsumoto T, Kuwata K.","Biochemistry. 2008 Dec 16;47(50):13242-51. doi: 10.1021/bi801562w.","Yamaguchi K","Biochemistry","2008","2008/12/05","","","10.1021/bi801562w"
"18852267","Fluorescence detection of a lipid-induced tetrameric intermediate in amyloid fibril formation by apolipoprotein C-II","Ryan TM, Howlett GJ, Bailey MF.","J Biol Chem. 2008 Dec 12;283(50):35118-28. doi: 10.1074/jbc.M804004200. Epub 2008 Oct 13.","Ryan TM","J Biol Chem","2008","2008/10/15","PMC3259869","","10.1074/jbc.M804004200"
"18937465","Structural insights into the polymorphism of amyloid-like fibrils formed by region 20-29 of amylin revealed by solid-state NMR and X-ray fiber diffraction","Madine J, Jack E, Stockley PG, Radford SE, Serpell LC, Middleton DA.","J Am Chem Soc. 2008 Nov 12;130(45):14990-5001. doi: 10.1021/ja802483d. Epub 2008 Oct 21.","Madine J","J Am Chem Soc","2008","2008/10/22","","","10.1021/ja802483d"
"18564059","Diffusible amyloid oligomers trigger systemic amyloidosis in mice","Senthilkumar S, Chang E, Jayakumar R.","Biochem J. 2008 Oct 15;415(2):207-15. doi: 10.1042/BJ20071696.","Senthilkumar S","Biochem J","2008","2008/06/20","","","10.1042/BJ20071696"
"18830411","AA-amyloidosis can be transferred by peripheral blood monocytes","Sponarova J, Nyström SN, Westermark GT.","PLoS One. 2008 Oct 2;3(10):e3308. doi: 10.1371/journal.pone.0003308.","Sponarova J","PLoS One","2008","2008/10/03","PMC2553266","","10.1371/journal.pone.0003308"
"18558086","Characterization of amyloidogenesis of hen egg lysozyme in concentrated ethanol solution","Holley M, Eginton C, Schaefer D, Brown LR.","Biochem Biophys Res Commun. 2008 Aug 15;373(1):164-8. doi: 10.1016/j.bbrc.2008.06.018. Epub 2008 Jun 17.","Holley M","Biochem Biophys Res Commun","2008","2008/06/19","","","10.1016/j.bbrc.2008.06.018"
"18565345","Sequence determinants of bacterial amyloid formation","Wang X, Chapman MR.","J Mol Biol. 2008 Jul 11;380(3):570-80. doi: 10.1016/j.jmb.2008.05.019. Epub 2008 May 17.","Wang X","J Mol Biol","2008","2008/06/21","PMC2478699","NIHMS57887","10.1016/j.jmb.2008.05.019"
"18400757","The same primary structure of the prion protein yields two distinct self-propagating states","Makarava N, Baskakov IV.","J Biol Chem. 2008 Jun 6;283(23):15988-96. doi: 10.1074/jbc.M800562200. Epub 2008 Apr 8.","Makarava N","J Biol Chem","2008","2008/04/11","PMC2414308","","10.1074/jbc.M800562200"
"18381282","Appearance and propagation of polyglutamine-based amyloids in yeast: tyrosine residues enable polymer fragmentation","Alexandrov IM, Vishnevskaya AB, Ter-Avanesyan MD, Kushnirov VV.","J Biol Chem. 2008 May 30;283(22):15185-92. doi: 10.1074/jbc.M802071200. Epub 2008 Apr 1.","Alexandrov IM","J Biol Chem","2008","2008/04/03","PMC2397454","","10.1074/jbc.M802071200"
"18439622","Chiral bifurcation in aggregating insulin: an induced circular dichroism study","Loksztejn A, Dzwolak W.","J Mol Biol. 2008 May 23;379(1):9-16. doi: 10.1016/j.jmb.2008.03.057. Epub 2008 Apr 3.","Loksztejn A","J Mol Biol","2008","2008/04/29","","","10.1016/j.jmb.2008.03.057"
"18508610","Calculation of the free energy barriers in the oligomerisation of Abeta peptide fragments","Cheon M, Favrin G, Chang I, Dobson CM, Vendruscolo M.","Front Biosci. 2008 May 1;13:5614-22. doi: 10.2741/3104.","Cheon M","Front Biosci","2008","2008/05/30","","","10.2741/3104"
"18408164","Membrane damage by human islet amyloid polypeptide through fibril growth at the membrane","Engel MF, Khemtémourian L, Kleijer CC, Meeldijk HJ, Jacobs J, Verkleij AJ, de Kruijff B, Killian JA, Höppener JW.","Proc Natl Acad Sci U S A. 2008 Apr 22;105(16):6033-8. doi: 10.1073/pnas.0708354105. Epub 2008 Apr 11.","Engel MF","Proc Natl Acad Sci U S A","2008","2008/04/15","PMC2329711","","10.1073/pnas.0708354105"
"18330996","Orthogonal cross-seeding: an approach to explore protein aggregates in living cells","Hinz J, Gierasch LM, Ignatova Z.","Biochemistry. 2008 Apr 8;47(14):4196-200. doi: 10.1021/bi800002j. Epub 2008 Mar 11.","Hinz J","Biochemistry","2008","2008/03/12","PMC2896251","NIHMS212919","10.1021/bi800002j"
"18175051","New advances in renal amyloidosis","Nishi S, Alchi B, Imai N, Gejyo F.","Clin Exp Nephrol. 2008 Apr;12(2):93-101. doi: 10.1007/s10157-007-0008-3. Epub 2008 Jan 5.","Nishi S","Clin Exp Nephrol","2008","2008/01/05","","","10.1007/s10157-007-0008-3"
"18271578","Amyloid-beta(29-42) dimer formations studied by a multicanonical-multioverlap molecular dynamics simulation","Itoh SG, Okamoto Y.","J Phys Chem B. 2008 Mar 13;112(10):2767-70. doi: 10.1021/jp712170h. Epub 2008 Feb 14.","Itoh SG","J Phys Chem B","2008","2008/02/15","","","10.1021/jp712170h"
"18005990","Phospholipid interaction induces molecular-level polymorphism in apolipoprotein C-II amyloid fibrils via alternative assembly pathways","Griffin MD, Mok ML, Wilson LM, Pham CL, Waddington LJ, Perugini MA, Howlett GJ.","J Mol Biol. 2008 Jan 4;375(1):240-56. doi: 10.1016/j.jmb.2007.10.038. Epub 2007 Oct 22.","Griffin MD","J Mol Biol","2008","2007/11/17","","","10.1016/j.jmb.2007.10.038"
"18825272","Transthyretin and amyloid in the islets of Langerhans in type-2 diabetes","Westermark GT, Westermark P.","Exp Diabetes Res. 2008;2008:429274. doi: 10.1155/2008/429274.","Westermark GT","Exp Diabetes Res","2008","2008/10/01","PMC2553203","","10.1155/2008/429274"
"18322404","Seeding neuritic plaques from the distance: a possible role for brainstem neurons in the development of Alzheimer's disease pathology","Muresan Z, Muresan V.","Neurodegener Dis. 2008;5(3-4):250-3. doi: 10.1159/000113716. Epub 2008 Mar 6.","Muresan Z","Neurodegener Dis","2008","2008/03/07","PMC2562573","NIHMS58700","10.1159/000113716"
"18023239","Identification and characterization of a spontaneously aggregating amyloid-forming variant of human PrP((90-231)) through phage-display screening of variants randomized between residues 101 and 112","Verma A, Sharma S, Ganguly NK, Majumdar S, Guptasarma P, Luthra-Guptasarma M.","Int J Biochem Cell Biol. 2008;40(4):663-76. doi: 10.1016/j.biocel.2007.10.009. Epub 2007 Oct 13.","Verma A","Int J Biochem Cell Biol","2008","2007/11/21","","","10.1016/j.biocel.2007.10.009"
"18096717","Prion detection by an amyloid seeding assay","Colby DW, Zhang Q, Wang S, Groth D, Legname G, Riesner D, Prusiner SB.","Proc Natl Acad Sci U S A. 2007 Dec 26;104(52):20914-9. doi: 10.1073/pnas.0710152105. Epub 2007 Dec 20.","Colby DW","Proc Natl Acad Sci U S A","2007","2007/12/22","PMC2409241","","10.1073/pnas.0710152105"
"17942400","In-cell aggregation of a polyglutamine-containing chimera is a multistep process initiated by the flanking sequence","Ignatova Z, Thakur AK, Wetzel R, Gierasch LM.","J Biol Chem. 2007 Dec 14;282(50):36736-43. doi: 10.1074/jbc.M703682200. Epub 2007 Oct 17.","Ignatova Z","J Biol Chem","2007","2007/10/19","PMC2892112","NIHMS212917","10.1074/jbc.M703682200"
"17940285","Highly promiscuous nature of prion polymerization","Makarava N, Lee CI, Ostapchenko VG, Baskakov IV.","J Biol Chem. 2007 Dec 14;282(50):36704-13. doi: 10.1074/jbc.M704926200. Epub 2007 Oct 16.","Makarava N","J Biol Chem","2007","2007/10/18","","","10.1074/jbc.M704926200"
"18167451","Seed-dependent accelerated fibrillation of alpha-synuclein induced by periodic ultrasonication treatment","Kim HJ, Chatani E, Goto Y, Paik SR.","J Microbiol Biotechnol. 2007 Dec;17(12):2027-32.","Kim HJ","J Microbiol Biotechnol","2007","2008/01/03","","",""
"17920630","Divergent genetic control of protein solubility and conformational quality in Escherichia coli","García-Fruitós E, Martínez-Alonso M, Gonzàlez-Montalbán N, Valli M, Mattanovich D, Villaverde A.","J Mol Biol. 2007 Nov 16;374(1):195-205. doi: 10.1016/j.jmb.2007.09.004. Epub 2007 Sep 8.","García-Fruitós E","J Mol Biol","2007","2007/10/09","","","10.1016/j.jmb.2007.09.004"
"17924651","Amyloid formation by pro-islet amyloid polypeptide processing intermediates: examination of the role of protein heparan sulfate interactions and implications for islet amyloid formation in type 2 diabetes","Meng F, Abedini A, Song B, Raleigh DP.","Biochemistry. 2007 Oct 30;46(43):12091-9. doi: 10.1021/bi7004834. Epub 2007 Oct 9.","Meng F","Biochemistry","2007","2007/10/11","","","10.1021/bi7004834"
"17689306","Aggregation and fibrillation of bovine serum albumin","Holm NK, Jespersen SK, Thomassen LV, Wolff TY, Sehgal P, Thomsen LA, Christiansen G, Andersen CB, Knudsen AD, Otzen DE.","Biochim Biophys Acta. 2007 Sep;1774(9):1128-38. doi: 10.1016/j.bbapap.2007.06.008. Epub 2007 Jul 6.","Holm NK","Biochim Biophys Acta","2007","2007/08/11","","","10.1016/j.bbapap.2007.06.008"
"16876915","Intracellular Abeta and cognitive deficits precede beta-amyloid deposition in transgenic arcAbeta mice","Knobloch M, Konietzko U, Krebs DC, Nitsch RM.","Neurobiol Aging. 2007 Sep;28(9):1297-306. doi: 10.1016/j.neurobiolaging.2006.06.019. Epub 2006 Jul 31.","Knobloch M","Neurobiol Aging","2007","2006/08/01","","","10.1016/j.neurobiolaging.2006.06.019"
"17653279","Heterologous amyloid seeding: revisiting the role of acetylcholinesterase in Alzheimer's disease","Jean L, Thomas B, Tahiri-Alaoui A, Shaw M, Vaux DJ.","PLoS One. 2007 Jul 25;2(7):e652. doi: 10.1371/journal.pone.0000652.","Jean L","PLoS One","2007","2007/07/27","PMC1920558","","10.1371/journal.pone.0000652"
"19164899","Prion and nonprion amyloids: a comparison inspired by the yeast Sup35 protein","Kushnirov VV, Vishnevskaya AB, Alexandrov IM, Ter-Avanesyan MD.","Prion. 2007 Jul-Sep;1(3):179-84. doi: 10.4161/pri.1.3.4840. Epub 2007 Jul 6.","Kushnirov VV","Prion","2007","2009/01/24","PMC2634591","","10.4161/pri.1.3.4840"
"17591964","Cross-seeding and cross-competition in mouse apolipoprotein A-II amyloid fibrils and protein A amyloid fibrils","Yan J, Fu X, Ge F, Zhang B, Yao J, Zhang H, Qian J, Tomozawa H, Naiki H, Sawashita J, Mori M, Higuchi K.","Am J Pathol. 2007 Jul;171(1):172-80. doi: 10.2353/ajpath.2007.060576.","Yan J","Am J Pathol","2007","2007/06/27","PMC1941612","","10.2353/ajpath.2007.060576"
"17518465","Conformational indeterminism in protein misfolding: chiral amplification on amyloidogenic pathway of insulin","Dzwolak W, Loksztejn A, Galinska-Rakoczy A, Adachi R, Goto Y, Rupnicki L.","J Am Chem Soc. 2007 Jun 20;129(24):7517-22. doi: 10.1021/ja066703j. Epub 2007 May 23.","Dzwolak W","J Am Chem Soc","2007","2007/05/24","","","10.1021/ja066703j"
"17523599","Glucagon amyloid-like fibril morphology is selected via morphology-dependent growth inhibition","Andersen CB, Otzen D, Christiansen G, Rischel C.","Biochemistry. 2007 Jun 19;46(24):7314-24. doi: 10.1021/bi6025374. Epub 2007 May 25.","Andersen CB","Biochemistry","2007","2007/05/26","","","10.1021/bi6025374"
