PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"17091193","Cu(II) potentiation of Alzheimer Abeta1-40 cytotoxicity and transition on its secondary structure","Dai XL, Sun YX, Jiang ZF.","Acta Biochim Biophys Sin (Shanghai). 2006 Nov;38(11):765-72. doi: 10.1111/j.1745-7270.2006.00228.x.","Dai XL","Acta Biochim Biophys Sin (Shanghai)","2006","2006/11/09","","","10.1111/j.1745-7270.2006.00228.x"
"16941490","Fucosyl-GM1 expression and amyloid-beta protein accumulation in PC12 cells","Yanagisawa M, Ariga T, Yu RK.","J Neurosci Res. 2006 Nov 1;84(6):1343-9. doi: 10.1002/jnr.21031.","Yanagisawa M","J Neurosci Res","2006","2006/08/31","","","10.1002/jnr.21031"
"16973278","Phospholipase D1 is up-regulated in the mitochondrial fraction from the brains of Alzheimer's disease patients","Jin JK, Kim NH, Lee YJ, Kim YS, Choi EK, Kozlowski PB, Park MH, Kim HS, Min do S.","Neurosci Lett. 2006 Oct 30;407(3):263-7. doi: 10.1016/j.neulet.2006.08.062. Epub 2006 Sep 12.","Jin JK","Neurosci Lett","2006","2006/09/16","","","10.1016/j.neulet.2006.08.062"
"16979658","Mapping of interaction domains mediating binding between BACE1 and RTN/Nogo proteins","He W, Hu X, Shi Q, Zhou X, Lu Y, Fisher C, Yan R.","J Mol Biol. 2006 Oct 27;363(3):625-34. doi: 10.1016/j.jmb.2006.07.094. Epub 2006 Aug 11.","He W","J Mol Biol","2006","2006/09/19","","","10.1016/j.jmb.2006.07.094"
"16904834","Amyloid beta-protein1-42 increases cAMP and apolipoprotein E levels which are inhibited by beta1 and beta2-adrenergic receptor antagonists in mouse primary astrocytes","Igbavboa U, Johnson-Anuna LN, Rossello X, Butterick TA, Sun GY, Wood WG.","Neuroscience. 2006 Oct 27;142(3):655-60. doi: 10.1016/j.neuroscience.2006.06.056. Epub 2006 Aug 14.","Igbavboa U","Neuroscience","2006","2006/08/15","","","10.1016/j.neuroscience.2006.06.056"
"16899457","Intra- or intercomplex binding to the gamma-secretase enzyme. A model to differentiate inhibitor classes","Clarke EE, Churcher I, Ellis S, Wrigley JD, Lewis HD, Harrison T, Shearman MS, Beher D.","J Biol Chem. 2006 Oct 20;281(42):31279-89. doi: 10.1074/jbc.M605051200. Epub 2006 Aug 9.","Clarke EE","J Biol Chem","2006","2006/08/11","","","10.1074/jbc.M605051200"
"16930548","Fluorescence lifetime imaging microscopy (FLIM) detects stimulus-dependent phosphorylation of the low density lipoprotein receptor-related protein (LRP) in primary neurons","Peltan ID, Thomas AV, Mikhailenko I, Strickland DK, Hyman BT, von Arnim CA.","Biochem Biophys Res Commun. 2006 Oct 13;349(1):24-30. doi: 10.1016/j.bbrc.2006.07.212. Epub 2006 Aug 14.","Peltan ID","Biochem Biophys Res Commun","2006","2006/08/26","","","10.1016/j.bbrc.2006.07.212"
"17385278","The killing of neurons by beta-amyloid peptides, prions, and pro-inflammatory cytokines","Chiarini A, Dal Pra I, Whitfield JF, Armato U.","Ital J Anat Embryol. 2006 Oct-Dec;111(4):221-46.","Chiarini A","Ital J Anat Embryol","2006","2007/03/28","","",""
"17030182","The vagus nerve: a tonic inhibitory influence associated with inflammatory bowel disease in a murine model","Ghia JE, Blennerhassett P, Kumar-Ondiveeran H, Verdu EF, Collins SM.","Gastroenterology. 2006 Oct;131(4):1122-30. doi: 10.1053/j.gastro.2006.08.016. Epub 2006 Aug 15.","Ghia JE","Gastroenterology","2006","2006/10/13","","","10.1053/j.gastro.2006.08.016"
"16963644","Amyloid formation in denatured single-mutant lysozymes where residual structures are modulated","Mishima T, Ohkuri T, Monji A, Imoto T, Ueda T.","Protein Sci. 2006 Oct;15(10):2448-52. doi: 10.1110/ps.062258206. Epub 2006 Sep 8.","Mishima T","Protein Sci","2006","2006/09/12","PMC2242399","","10.1110/ps.062258206"
"16728529","Functional modulation of nuclear steroid receptors by tauroursodeoxycholic acid reduces amyloid beta-peptide-induced apoptosis","Solá S, Amaral JD, Borralho PM, Ramalho RM, Castro RE, Aranha MM, Steer CJ, Rodrigues CM.","Mol Endocrinol. 2006 Oct;20(10):2292-303. doi: 10.1210/me.2006-0063. Epub 2006 May 25.","Solá S","Mol Endocrinol","2006","2006/05/27","","","10.1210/me.2006-0063"
"16531006","Interaction of the amyloid precursor like protein 1 with the alpha2A-adrenergic receptor increases agonist-mediated inhibition of adenylate cyclase","Weber B, Schaper C, Scholz J, Bein B, Rodde C, H Tonner P.","Cell Signal. 2006 Oct;18(10):1748-57. doi: 10.1016/j.cellsig.2006.01.017.","Weber B","Cell Signal","2006","2006/03/15","","","10.1016/j.cellsig.2006.01.017"
"16849336","Neuroserpin binds Abeta and is a neuroprotective component of amyloid plaques in Alzheimer disease","Kinghorn KJ, Crowther DC, Sharp LK, Nerelius C, Davis RL, Chang HT, Green C, Gubb DC, Johansson J, Lomas DA.","J Biol Chem. 2006 Sep 29;281(39):29268-77. doi: 10.1074/jbc.M600690200. Epub 2006 Jul 17.","Kinghorn KJ","J Biol Chem","2006","2006/07/20","","","10.1074/jbc.M600690200"
"16784755","Interaction of CTSD and A2M polymorphisms in the risk for Alzheimer's disease","Mariani E, Seripa D, Ingegni T, Nocentini G, Mangialasche F, Ercolani S, Cherubini A, Metastasio A, Pilotto A, Senin U, Mecocci P.","J Neurol Sci. 2006 Sep 25;247(2):187-91. doi: 10.1016/j.jns.2006.05.043. Epub 2006 Jun 19.","Mariani E","J Neurol Sci","2006","2006/06/21","","","10.1016/j.jns.2006.05.043"
"16940475","Calcitonin forms oligomeric pore-like structures in lipid membranes","Diociaiuti M, Polzi LZ, Valvo L, Malchiodi-Albedi F, Bombelli C, Gaudiano MC.","Biophys J. 2006 Sep 15;91(6):2275-81. doi: 10.1529/biophysj.105.079475.","Diociaiuti M","Biophys J","2006","2006/08/31","PMC1557561","","10.1529/biophysj.105.079475"
"16919295","Structure of interacting segments in the growing amyloid fibril of beta2-microglobulin probed with IR spectroscopy","Lu M, Hiramatsu H, Goto Y, Kitagawa T.","J Mol Biol. 2006 Sep 15;362(2):355-64. doi: 10.1016/j.jmb.2006.07.023. Epub 2006 Jul 15.","Lu M","J Mol Biol","2006","2006/08/22","","","10.1016/j.jmb.2006.07.023"
"16956295","Alzheimer amyloid beta(1-40) peptide: interactions with cationic gemini and single-chain surfactants","Li Y, Cao M, Wang Y.","J Phys Chem B. 2006 Sep 14;110(36):18040-5. doi: 10.1021/jp063176h.","Li Y","J Phys Chem B","2006","2006/09/08","","","10.1021/jp063176h"
"16815845","Interaction between presenilin 1 and ubiquilin 1 as detected by fluorescence lifetime imaging microscopy and a high-throughput fluorescent plate reader","Thomas AV, Herl L, Spoelgen R, Hiltunen M, Jones PB, Tanzi RE, Hyman BT, Berezovska O.","J Biol Chem. 2006 Sep 8;281(36):26400-7. doi: 10.1074/jbc.M601085200. Epub 2006 Jun 30.","Thomas AV","J Biol Chem","2006","2006/07/04","","","10.1074/jbc.M601085200"
"17274525","Biological surfaces as catalysts of amyloid aggregate nucleation and primary sites of amyloid toxicity","Stefani M.","Ital J Biochem. 2006 Sep-Dec;55(3-4):194-204.","Stefani M","Ital J Biochem","2006","2007/02/06","","",""
"17180927","[The non-functioning chaperonin GroEL stimulates protein aggregation]","Naletov IN, Shmal'gauzen EV, Shalova IN, Pleten' AP, Tsiriul'nikov K, Ertl' T, Muronets VI.","Biomed Khim. 2006 Sep-Oct;52(5):518-24.","Naletov IN","Biomed Khim","2006","2006/12/22","","",""
"17092173","Time-domain fluorescent plate reader for cell based protein-protein interaction and protein conformation assays","Jones PB, Herl L, Berezovska O, Kumar AT, Bacskai BJ, Hyman BT.","J Biomed Opt. 2006 Sep-Oct;11(5):054024. doi: 10.1117/1.2363367.","Jones PB","J Biomed Opt","2006","2006/11/10","","","10.1117/1.2363367"
"17017868","Challenges in neuronal apoptosis","Jellinger KA.","Curr Alzheimer Res. 2006 Sep;3(4):377-91. doi: 10.2174/156720506778249434.","Jellinger KA","Curr Alzheimer Res","2006","2006/10/05","","","10.2174/156720506778249434"
"16988481","Kinetics of human serum butyrylcholinesterase and its inhibition by a novel experimental Alzheimer therapeutic, bisnorcymserine","Kamal MA, Klein P, Yu QS, Tweedie D, Li Y, Holloway HW, Greig NH.","J Alzheimers Dis. 2006 Sep;10(1):43-51. doi: 10.3233/jad-2006-10108.","Kamal MA","J Alzheimers Dis","2006","2006/09/22","","","10.3233/jad-2006-10108"
"16965550","Reticulons RTN3 and RTN4-B/C interact with BACE1 and inhibit its ability to produce amyloid beta-protein","Murayama KS, Kametani F, Saito S, Kume H, Akiyama H, Araki W.","Eur J Neurosci. 2006 Sep;24(5):1237-44. doi: 10.1111/j.1460-9568.2006.05005.x. Epub 2006 Sep 8.","Murayama KS","Eur J Neurosci","2006","2006/09/13","","","10.1111/j.1460-9568.2006.05005.x"
"16947080","Interaction between Abeta peptide and alpha synuclein: molecular mechanisms in overlapping pathology of Alzheimer's and Parkinson's in dementia with Lewy body disease","Mandal PK, Pettegrew JW, Masliah E, Hamilton RL, Mandal R.","Neurochem Res. 2006 Sep;31(9):1153-62. doi: 10.1007/s11064-006-9140-9. Epub 2006 Sep 1.","Mandal PK","Neurochem Res","2006","2006/09/02","","","10.1007/s11064-006-9140-9"
"16940762","Potential role of N-methyl-D-aspartate receptors as executors of neurodegeneration resulting from diverse insults: focus on memantine","Wenk GL, Parsons CG, Danysz W.","Behav Pharmacol. 2006 Sep;17(5-6):411-24. doi: 10.1097/00008877-200609000-00007.","Wenk GL","Behav Pharmacol","2006","2006/08/31","","","10.1097/00008877-200609000-00007"
"16938437","N-glycosylation of human nicastrin is required for interaction with the lectins from the secretory pathway calnexin and ERGIC-53","Morais VA, Brito C, Pijak DS, Crystal AS, Fortna RR, Li T, Wong PC, Doms RW, Costa J.","Biochim Biophys Acta. 2006 Sep;1762(9):802-10. doi: 10.1016/j.bbadis.2006.06.018. Epub 2006 Jul 26.","Morais VA","Biochim Biophys Acta","2006","2006/08/30","","","10.1016/j.bbadis.2006.06.018"
"16923158","Copper-dependent co-internalization of the prion protein and glypican-1","Cheng F, Lindqvist J, Haigh CL, Brown DR, Mani K.","J Neurochem. 2006 Sep;98(5):1445-57. doi: 10.1111/j.1471-4159.2006.03981.x.","Cheng F","J Neurochem","2006","2006/08/23","","","10.1111/j.1471-4159.2006.03981.x"
"16842745","Characterisation of the binding of amyloid imaging tracers to rodent Abeta fibrils and rodent-human Abeta co-polymers","Ye L, Morgenstern JL, Lamb JR, Lockhart A.","Biochem Biophys Res Commun. 2006 Sep 1;347(3):669-77. doi: 10.1016/j.bbrc.2006.06.126. Epub 2006 Jun 30.","Ye L","Biochem Biophys Res Commun","2006","2006/07/18","","","10.1016/j.bbrc.2006.06.126"
"16806056","Interaction of the antimicrobial peptide pheromone Plantaricin A with model membranes: implications for a novel mechanism of action","Zhao H, Sood R, Jutila A, Bose S, Fimland G, Nissen-Meyer J, Kinnunen PK.","Biochim Biophys Acta. 2006 Sep;1758(9):1461-74. doi: 10.1016/j.bbamem.2006.03.037. Epub 2006 May 23.","Zhao H","Biochim Biophys Acta","2006","2006/06/30","","","10.1016/j.bbamem.2006.03.037"
"16781151","Identification of small-molecule inhibitors of the Abeta-ABAD interaction","Xie Y, Deng S, Chen Z, Yan S, Landry DW.","Bioorg Med Chem Lett. 2006 Sep 1;16(17):4657-60. doi: 10.1016/j.bmcl.2006.05.099. Epub 2006 Jun 14.","Xie Y","Bioorg Med Chem Lett","2006","2006/06/20","","","10.1016/j.bmcl.2006.05.099"
"16753269","Cycloxygenase-2 activity promotes cognitive deficits but not increased amyloid burden in a model of Alzheimer's disease in a sex-dimorphic pattern","Melnikova T, Savonenko A, Wang Q, Liang X, Hand T, Wu L, Kaufmann WE, Vehmas A, Andreasson KI.","Neuroscience. 2006 Sep 1;141(3):1149-62. doi: 10.1016/j.neuroscience.2006.05.001. Epub 2006 Jun 6.","Melnikova T","Neuroscience","2006","2006/06/07","","","10.1016/j.neuroscience.2006.05.001"
"16720320","Delineation of the functional domains of the extracellular region of YWK-II Protein/APLP2 of sperm membrane","Zhuang D, Wang Y, Yang C, Qiao Y, Miao S, Koide SS, Wang L.","Front Biosci. 2006 Sep 1;11:2371-80. doi: 10.2741/1976.","Zhuang D","Front Biosci","2006","2006/05/25","","","10.2741/1976"
"16828710","Small heat shock proteins differentially affect Abeta aggregation and toxicity","Lee S, Carson K, Rice-Ficht A, Good T.","Biochem Biophys Res Commun. 2006 Aug 25;347(2):527-33. doi: 10.1016/j.bbrc.2006.06.128. Epub 2006 Jun 30.","Lee S","Biochem Biophys Res Commun","2006","2006/07/11","","","10.1016/j.bbrc.2006.06.128"
"16638748","FE65 interaction with the ApoE receptor ApoEr2","Hoe HS, Magill LA, Guenette S, Fu Z, Vicini S, Rebeck GW.","J Biol Chem. 2006 Aug 25;281(34):24521-30. doi: 10.1074/jbc.M600728200. Epub 2006 Apr 25.","Hoe HS","J Biol Chem","2006","2006/04/28","","","10.1074/jbc.M600728200"
"16854430","Linker histone H1 binds to disease associated amyloid-like fibrils","Duce JA, Smith DP, Blake RE, Crouch PJ, Li QX, Masters CL, Trounce IA.","J Mol Biol. 2006 Aug 18;361(3):493-505. doi: 10.1016/j.jmb.2006.06.038. Epub 2006 Jul 3.","Duce JA","J Mol Biol","2006","2006/07/21","","","10.1016/j.jmb.2006.06.038"
"16793017","Binding of anti-prion agents to glycosaminoglycans: evidence from electronic absorption and circular dichroism spectroscopy","Zsila F, Gedeon G.","Biochem Biophys Res Commun. 2006 Aug 11;346(4):1267-74. doi: 10.1016/j.bbrc.2006.06.033. Epub 2006 Jun 14.","Zsila F","Biochem Biophys Res Commun","2006","2006/06/24","","","10.1016/j.bbrc.2006.06.033"
"16884292","Potential lead for an Alzheimer drug: a peptide that blocks intermolecular interaction and amyloid beta protein-induced cytotoxicity","Kwak JW, Kim HK, Chae CB.","J Med Chem. 2006 Aug 10;49(16):4813-7. doi: 10.1021/jm050718v.","Kwak JW","J Med Chem","2006","2006/08/04","","","10.1021/jm050718v"
"16810177","The physical basis of how prion conformations determine strain phenotypes","Tanaka M, Collins SR, Toyama BH, Weissman JS.","Nature. 2006 Aug 3;442(7102):585-9. doi: 10.1038/nature04922. Epub 2006 Jun 28.","Tanaka M","Nature","2006","2006/07/01","","","10.1038/nature04922"
"16877355","Reduction of amyloid angiopathy and Abeta plaque burden after enriched housing in TgCRND8 mice: involvement of multiple pathways","Ambrée O, Leimer U, Herring A, Görtz N, Sachser N, Heneka MT, Paulus W, Keyvani K.","Am J Pathol. 2006 Aug;169(2):544-52. doi: 10.2353/ajpath.2006.051107.","Ambrée O","Am J Pathol","2006","2006/08/01","PMC1698805","","10.2353/ajpath.2006.051107"
"16863248","Ex situ atomic force microscopy analysis of beta-amyloid self-assembly and deposition on a synthetic template","Ha C, Park CB.","Langmuir. 2006 Aug 1;22(16):6977-85. doi: 10.1021/la0601511.","Ha C","Langmuir","2006","2006/07/26","","","10.1021/la0601511"
"16670880","Cholesterol inhibits the insertion of the Alzheimer's peptide Abeta(25-35) in lipid bilayers","Dante S, Hauss T, Dencher NA.","Eur Biophys J. 2006 Aug;35(6):523-31. doi: 10.1007/s00249-006-0062-x. Epub 2006 May 3.","Dante S","Eur Biophys J","2006","2006/05/04","","","10.1007/s00249-006-0062-x"
"16626708","Role of oxidative stress on beta-amyloid neurotoxicity elicited during impairment of energy metabolism in the hippocampus: protection by antioxidants","Montiel T, Quiroz-Baez R, Massieu L, Arias C.","Exp Neurol. 2006 Aug;200(2):496-508. doi: 10.1016/j.expneurol.2006.02.126. Epub 2006 Apr 19.","Montiel T","Exp Neurol","2006","2006/04/22","","","10.1016/j.expneurol.2006.02.126"
"16626304","Binding of amyloid beta-peptide to ganglioside micelles is dependent on histidine-13","Williamson MP, Suzuki Y, Bourne NT, Asakura T.","Biochem J. 2006 Aug 1;397(3):483-90. doi: 10.1042/BJ20060293.","Williamson MP","Biochem J","2006","2006/04/22","PMC1533309","","10.1042/BJ20060293"
"16876668","Alzheimer's disease","Blennow K, de Leon MJ, Zetterberg H.","Lancet. 2006 Jul 29;368(9533):387-403. doi: 10.1016/S0140-6736(06)69113-7.","Blennow K","Lancet","2006","2006/08/01","","","10.1016/S0140-6736(06)69113-7"
"16728400","Fibrillar beta-amyloid-stimulated intracellular signaling cascades require Vav for induction of respiratory burst and phagocytosis in monocytes and microglia","Wilkinson B, Koenigsknecht-Talboo J, Grommes C, Lee CYD, Landreth G.","J Biol Chem. 2006 Jul 28;281(30):20842-20850. doi: 10.1074/jbc.M600627200. Epub 2006 May 25.","Wilkinson B","J Biol Chem","2006","2006/05/27","","","10.1074/jbc.M600627200"
"16709565","The Brichos domain-containing C-terminal part of pro-surfactant protein C binds to an unfolded poly-val transmembrane segment","Johansson H, Nordling K, Weaver TE, Johansson J.","J Biol Chem. 2006 Jul 28;281(30):21032-21039. doi: 10.1074/jbc.M603001200. Epub 2006 May 18.","Johansson H","J Biol Chem","2006","2006/05/20","","","10.1074/jbc.M603001200"
"17026853","The role of calcium and magnesium ions in uptake of beta-amyloid peptides by microglial cells","Choucair N, Laporte V, Levy R, Tranchant C, Gies JP, Poindron P, Lombard Y.","Int J Immunopathol Pharmacol. 2006 Jul-Sep;19(3):683-96. doi: 10.1177/039463200601900324.","Choucair N","Int J Immunopathol Pharmacol","2006","2006/10/10","","","10.1177/039463200601900324"
"16817162","Binding of Ca2+, Mg2+, and heparin by human serum amyloid P component in affinity capillary electrophoresis","Heegaard NH, He X, Blomberg LG.","Electrophoresis. 2006 Jul;27(13):2609-15. doi: 10.1002/elps.200600005.","Heegaard NH","Electrophoresis","2006","2006/07/04","","","10.1002/elps.200600005"
"16805816","Conserved residues in juxtamembrane region of the extracellular domain of nicastrin are essential for gamma-secretase complex formation","Walker ES, Martinez M, Wang J, Goate A.","J Neurochem. 2006 Jul;98(1):300-9. doi: 10.1111/j.1471-4159.2006.03881.x.","Walker ES","J Neurochem","2006","2006/06/30","","","10.1111/j.1471-4159.2006.03881.x"
"16784490","Human serum amyloid P component binds to peripheral blood monocytes","Macdonald SL, Kilpatrick DC.","Scand J Immunol. 2006 Jul;64(1):48-52. doi: 10.1111/j.1365-3083.2006.01774.x.","Macdonald SL","Scand J Immunol","2006","2006/06/21","","","10.1111/j.1365-3083.2006.01774.x"
"16777497","Cu(II) induces small-size aggregates with amyloid characteristics in two alleles of recombinant ovine prion proteins","Tsiroulnikov K, Rezaei H, Dalgalarrondo M, Chobert JM, Grosclaude J, Haertlé T.","Biochim Biophys Acta. 2006 Jul;1764(7):1218-26. doi: 10.1016/j.bbapap.2006.04.013. Epub 2006 May 10.","Tsiroulnikov K","Biochim Biophys Acta","2006","2006/06/17","","","10.1016/j.bbapap.2006.04.013"
"16462815","Haloperidol induces apoptosis via the sigma2 receptor system and Bcl-XS","Wei Z, Mousseau DD, Dai Y, Cao X, Li XM.","Pharmacogenomics J. 2006 Jul-Aug;6(4):279-88. doi: 10.1038/sj.tpj.6500373. Epub 2006 Feb 7.","Wei Z","Pharmacogenomics J","2006","2006/02/08","","","10.1038/sj.tpj.6500373"
"16674918","Influence of dendrimer's structure on its activity against amyloid fibril formation","Klajnert B, Cortijo-Arellano M, Cladera J, Bryszewska M.","Biochem Biophys Res Commun. 2006 Jun 23;345(1):21-8. doi: 10.1016/j.bbrc.2006.04.041. Epub 2006 Apr 24.","Klajnert B","Biochem Biophys Res Commun","2006","2006/05/06","","","10.1016/j.bbrc.2006.04.041"
"16565057","Side-chain interactions determine amyloid formation by model polyglutamine peptides in molecular dynamics simulations","Marchut AJ, Hall CK.","Biophys J. 2006 Jun 15;90(12):4574-84. doi: 10.1529/biophysj.105.079269. Epub 2006 Mar 24.","Marchut AJ","Biophys J","2006","2006/03/28","PMC1471860","","10.1529/biophysj.105.079269"
"16716307","In vitro inhibition of transthyretin aggregate-induced cytotoxicity by full and peptide derived forms of the soluble receptor for advanced glycation end products (RAGE)","Monteiro FA, Cardoso I, Sousa MM, Saraiva MJ.","FEBS Lett. 2006 Jun 12;580(14):3451-6. doi: 10.1016/j.febslet.2006.05.020. Epub 2006 May 15.","Monteiro FA","FEBS Lett","2006","2006/05/24","","","10.1016/j.febslet.2006.05.020"
"17312794","Comparison of methods used to diagnose generalized inflammatory disease in manatees (Trichechus manatus latirostris)","Harr K, Harvey J, Bonde R, Murphy D, Lowe M, Menchaca M, Haubold E, Francis-Floyd R.","J Zoo Wildl Med. 2006 Jun;37(2):151-9. doi: 10.1638/05-023.1.","Harr K","J Zoo Wildl Med","2006","2007/02/23","","","10.1638/05-023.1"
"16911961","Lactadherin binds to elastin--a starting point for medin amyloid formation?","Larsson A, Peng S, Persson H, Rosenbloom J, Abrams WR, Wassberg E, Thelin S, Sletten K, Gerwins P, Westermark P.","Amyloid. 2006 Jun;13(2):78-85. doi: 10.1080/13506120600722530.","Larsson A","Amyloid","2006","2006/08/17","","","10.1080/13506120600722530"
"16900665","Acetylcholine receptors and tau phosphorylation","Rubio A, Pérez M, Avila J.","Curr Mol Med. 2006 Jun;6(4):423-8. doi: 10.2174/156652406777435444.","Rubio A","Curr Mol Med","2006","2006/08/12","","","10.2174/156652406777435444"
"16848722","NOTCH signaling as a novel cancer therapeutic target","Miele L, Miao H, Nickoloff BJ.","Curr Cancer Drug Targets. 2006 Jun;6(4):313-23. doi: 10.2174/156800906777441771.","Miele L","Curr Cancer Drug Targets","2006","2006/07/20","","","10.2174/156800906777441771"
"16716194","Role of APP phosphorylation in FE65-dependent gene transactivation mediated by AICD","Nakaya T, Suzuki T.","Genes Cells. 2006 Jun;11(6):633-45. doi: 10.1111/j.1365-2443.2006.00968.x.","Nakaya T","Genes Cells","2006","2006/05/24","","","10.1111/j.1365-2443.2006.00968.x"
"16636103","Abeta induces cell death by direct interaction with its cognate extracellular domain on APP (APP 597-624)","Shaked GM, Kummer MP, Lu DC, Galvan V, Bredesen DE, Koo EH.","FASEB J. 2006 Jun;20(8):1254-6. doi: 10.1096/fj.05-5032fje. Epub 2006 Apr 24.","Shaked GM","FASEB J","2006","2006/04/26","PMC1847355","NIHMS19078","10.1096/fj.05-5032fje"
"16574369","Expression of the alpha7, alpha4 and alpha3 nicotinic receptor subtype in the brain and adrenal medulla of transgenic mice carrying genes coding for human AChE and beta-amyloid","Mousavi M, Nordberg A.","Int J Dev Neurosci. 2006 Jun;24(4):269-73. doi: 10.1016/j.ijdevneu.2006.02.002. Epub 2006 Mar 30.","Mousavi M","Int J Dev Neurosci","2006","2006/04/01","","","10.1016/j.ijdevneu.2006.02.002"
"16568235","Glycogen synthase kinase 3beta and Alzheimer's disease: pathophysiological and therapeutic significance","Balaraman Y, Limaye AR, Levey AI, Srinivasan S.","Cell Mol Life Sci. 2006 Jun;63(11):1226-35. doi: 10.1007/s00018-005-5597-y.","Balaraman Y","Cell Mol Life Sci","2006","2006/03/29","","","10.1007/s00018-005-5597-y"
"16581024","Interaction-based evaluation of the propensity for amyloid formation with cross-beta structure","Saiki M, Konakahara T, Morii H.","Biochem Biophys Res Commun. 2006 May 19;343(4):1262-71. doi: 10.1016/j.bbrc.2006.03.089. Epub 2006 Mar 24.","Saiki M","Biochem Biophys Res Commun","2006","2006/04/04","","","10.1016/j.bbrc.2006.03.089"
"16635482","Small heat shock proteins inhibit amyloid-beta protein aggregation and cerebrovascular amyloid-beta protein toxicity","Wilhelmus MM, Boelens WC, Otte-Höller I, Kamps B, de Waal RM, Verbeek MM.","Brain Res. 2006 May 17;1089(1):67-78. doi: 10.1016/j.brainres.2006.03.058. Epub 2006 Apr 24.","Wilhelmus MM","Brain Res","2006","2006/04/26","","","10.1016/j.brainres.2006.03.058"
"16651721","Surface plasmon resonance analysis for the screening of anti-prion compounds","Kawatake S, Nishimura Y, Sakaguchi S, Iwaki T, Doh-ura K.","Biol Pharm Bull. 2006 May;29(5):927-32. doi: 10.1248/bpb.29.927.","Kawatake S","Biol Pharm Bull","2006","2006/05/03","","","10.1248/bpb.29.927"
"16649997","Differing molecular mechanisms appear to underlie early toxicity of prefibrillar HypF-N aggregates to different cell types","Cecchi C, Pensalfini A, Baglioni S, Fiorillo C, Caporale R, Formigli L, Liguri G, Stefani M.","FEBS J. 2006 May;273(10):2206-22. doi: 10.1111/j.1742-4658.2006.05234.x.","Cecchi C","FEBS J","2006","2006/05/03","","","10.1111/j.1742-4658.2006.05234.x"
"16640559","Copper-dependent degradation of recombinant ovine prion protein. Phosphatidylinositol stimulates aggregation and copper-driven disappearance of prion protein","Tsiroulnikov K, Chobert JM, Haertlé T.","FEBS J. 2006 May;273(9):1959-65. doi: 10.1111/j.1742-4658.2006.05209.x.","Tsiroulnikov K","FEBS J","2006","2006/04/28","","","10.1111/j.1742-4658.2006.05209.x"
"16520971","Characteristics of alpha-synucleinopathy in centenarians","Ding ZT, Wang Y, Jiang YP, Hashizume Y, Yoshida M, Mimuro M, Inagaki T, Iwase T.","Acta Neuropathol. 2006 May;111(5):450-8. doi: 10.1007/s00401-005-0015-y. Epub 2006 Mar 7.","Ding ZT","Acta Neuropathol","2006","2006/03/08","","","10.1007/s00401-005-0015-y"
"16510295","Expression and purification of recombinant human receptor for advanced glycation endproducts in Escherichia coli","Wilton R, Yousef MA, Saxena P, Szpunar M, Stevens FJ.","Protein Expr Purif. 2006 May;47(1):25-35. doi: 10.1016/j.pep.2006.01.008. Epub 2006 Feb 8.","Wilton R","Protein Expr Purif","2006","2006/03/03","","","10.1016/j.pep.2006.01.008"
"16620115","In silico discovery of beta-secretase inhibitors","Huang D, Lüthi U, Kolb P, Cecchini M, Barberis A, Caflisch A.","J Am Chem Soc. 2006 Apr 26;128(16):5436-43. doi: 10.1021/ja0573108.","Huang D","J Am Chem Soc","2006","2006/04/20","","","10.1021/ja0573108"
"16618127","Organofluorine inhibitors of amyloid fibrillogenesis","Török M, Abid M, Mhadgut SC, Török B.","Biochemistry. 2006 Apr 25;45(16):5377-83. doi: 10.1021/bi0601104.","Török M","Biochemistry","2006","2006/04/19","","","10.1021/bi0601104"
"16605241","Inhibition of amyloid fibril formation and cytotoxicity by hydroxyindole derivatives","Cohen T, Frydman-Marom A, Rechter M, Gazit E.","Biochemistry. 2006 Apr 18;45(15):4727-35. doi: 10.1021/bi051525c.","Cohen T","Biochemistry","2006","2006/04/12","","","10.1021/bi051525c"
"16499867","Peripheral region for core cross-beta plays important role in amyloidogenicity","Morii H, Saiki M, Konakahara T, Ishimura M.","Biochem Biophys Res Commun. 2006 Apr 14;342(3):808-16. doi: 10.1016/j.bbrc.2006.02.012. Epub 2006 Feb 14.","Morii H","Biochem Biophys Res Commun","2006","2006/02/28","","","10.1016/j.bbrc.2006.02.012"
"16314837","Gene expression signatures and biomarkers of noninvasive and invasive breast cancer cells: comprehensive profiles by representational difference analysis, microarrays and proteomics","Nagaraja GM, Othman M, Fox BP, Alsaber R, Pellegrino CM, Zeng Y, Khanna R, Tamburini P, Swaroop A, Kandpal RP.","Oncogene. 2006 Apr 13;25(16):2328-38. doi: 10.1038/sj.onc.1209265.","Nagaraja GM","Oncogene","2006","2005/11/30","","","10.1038/sj.onc.1209265"
"16567625","Apolipoprotein E4: a causative factor and therapeutic target in neuropathology, including Alzheimer's disease","Mahley RW, Weisgraber KH, Huang Y.","Proc Natl Acad Sci U S A. 2006 Apr 11;103(15):5644-51. doi: 10.1073/pnas.0600549103. Epub 2006 Mar 27.","Mahley RW","Proc Natl Acad Sci U S A","2006","2006/03/29","PMC1414631","","10.1073/pnas.0600549103"
